,ticker_x,date,open,high,low,close,volume,dividends,ev_x,evebit_x,evebitda_x,marketcap_x,pb_x,pe_x,ps_x,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev_y,evebit_y,evebitda_y,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap_y,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb_y,pe_y,pe1,ppnenet,prefdivis,price,ps_y,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
230,MSFT,11/27/2018,106.27,107.33,105.36,107.14,28674777,0,768432.1,19.9,15.6,822430.1,9.6,43.7,7.2,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
231,MSFT,11/26/2018,104.79,106.63,104.58,106.47,31551678,0,763289,19.7,15.5,817287,9.5,43.4,7.1,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
232,MSFT,11/23/2018,102.17,103.81,102,103.07,13822044,0,737189.9,19,15,791187.9,9.2,42,6.9,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
233,MSFT,11/21/2018,103.6,104.43,102.24,103.11,28023962,0,737496.9,19.1,15,791494.9,9.2,42.1,6.9,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
234,MSFT,11/20/2018,101.8,102.97,99.353,101.71,60291704,0,726750.2,18.8,14.7,780748.2,9.1,41.5,6.8,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
235,MSFT,11/19/2018,108.27,108.56,103.55,104.62,42841440,0,749088,19.4,15.2,803086,9.3,42.7,7,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
236,MSFT,11/16/2018,107.08,108.88,106.8,108.29,33045668,0,777259.7,20.1,15.8,831257.7,9.7,44.2,7.2,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
237,MSFT,11/15/2018,104.99,107.8,103.91,107.28,36443005,0,769506.7,19.9,15.6,823504.7,9.6,43.8,7.2,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
238,MSFT,11/14/2018,108.1,108.26,104.47,104.97,38986685,0.46,751774.7,19.4,15.2,805772.7,9.4,42.8,7,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
239,MSFT,11/13/2018,107.55,108.74,106.64,106.94,34994479,0,766896.8,19.8,15.6,820894.8,9.5,43.6,7.1,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
240,MSFT,11/12/2018,109.42,109.96,106.1,106.87,33128238,0,766359.5,19.8,15.5,820357.5,9.5,43.6,7.1,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
241,MSFT,11/9/2018,110.85,111.45,108.76,109.57,31756681,0,787085.3,20.3,16,841083.3,9.8,44.7,7.3,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
242,MSFT,11/8/2018,111.8,112.21,110.91,111.75,25162028,0,803819.4,20.8,16.3,857817.4,10,45.6,7.5,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
243,MSFT,11/7/2018,109.44,112.24,109.4,111.96,37420645,0,805431.4,20.8,16.3,859429.4,10,45.7,7.5,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
244,MSFT,11/6/2018,107.38,108.84,106.28,107.72,23617795,0,772884.3,20,15.7,826882.3,9.6,43.9,7.2,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
245,MSFT,11/5/2018,106.37,107.74,105.9,107.51,27192720,0,771272.3,19.9,15.6,825270.3,9.6,43.9,7.2,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
246,MSFT,11/2/2018,106.48,107.32,104.975,106.16,37214566,0,760909.4,19.7,15.4,814907.4,9.5,43.3,7.1,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
247,MSFT,11/1/2018,107.05,107.32,105.53,105.92,32403499,0,759067.1,19.6,15.4,813065.1,9.5,43.2,7.1,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
248,MSFT,10/31/2018,105.435,108.14,105.39,106.81,49596232,0,765898.9,19.8,15.5,819896.9,9.5,43.6,7.1,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
249,MSFT,10/30/2018,103.66,104.38,100.11,103.73,64775857,0,742256.2,19.2,15.1,796254.2,9.3,42.3,6.9,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
250,MSFT,10/29/2018,108.105,108.7,101.63,103.85,54024133,0,743177.3,19.2,15.1,797175.3,9.3,42.4,6.9,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
251,MSFT,10/26/2018,105.69,108.75,104.76,106.96,54725477,0,767050.4,19.8,15.6,821048.4,9.6,43.6,7.1,-2615000000,2.57619E+11,2.54492E+11,1.64195E+11,93424000000,0.452,11.204,-13102000000,1.3588E+11,1.3588E+11,39980000000,18819000000,2.918,1.997,81882000000,6497000000,75385000000,81882000000,30242000000,10599000000,0,0.016,1.68,38711000000,49310000000,0.429,49310000000,38711000000,38711000000,2.44,2.41,2.44,85967000000,81571000000,85967000000,7.31433E+11,19,14.833,31999000000,4.17,1,74926000000,0.652,43434000000,0,1.0391E+11,1.05021E+11,3614000000,2034000000,0,2034000000,1.71652E+11,56277000000,1.15375E+11,7.85431E+11,8253000000,-954000000,-10840000000,-9276000000,-12916000000,-34633000000,-2110000000,12150000000,45101000000,-105000000,18819000000,18819000000,18819000000,0,0,0.164,37621000000,37305000000,8511000000,0.689,9.136,41.736,41.934,38164000000,0,102.32,6.835,6.833,17390000000,17279000000,1.14906E+11,1.14906E+11,15129000000,0.074,0.231,0.369,0.337,4074000000,22492000000,1,7676218736,7673000000,7766000000,14.975,2.14185E+11,0,19892000000,33254000000,27.914,1.07918E+11
